gene_name,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
UQCRH,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
NSUN4,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
FAAH,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
KNCN,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CYP4Z2P,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CYP4X1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CYP4Z1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
PDZK1IP1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TAL1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
SPATA6,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
AGBL4,2,2,3,2,2,2,2,2,3,1,2,4,2,2,3,2,2,4,2,1
ELAVL4,2,2,3,2,2,2,2,2,3,3,2,4,2,2,3,2,2,4,2,1
DMRTA2,2,2,3,2,2,2,2,2,3,3,2,4,2,2,3,2,2,4,2,1
FAF1,2,2,3,2,2,2,2,2,3,3,2,4,2,2,3,2,2,4,2,1
RNF11,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TTC39A,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
EPS15,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
RAB3B,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TXNDC12,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CC2D1B,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
PRPF38A,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
GPX7,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
ZYG11B,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
ZYG11A,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
ECHDC2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
SCP2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
PODN,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
SLC1A7,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CPT2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
MAGOH,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
DMRTB1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
GLIS1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
YIPF1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
HSPB11,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
LRRC42,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
LDLRAD1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TMEM59,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CDCP2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CYB5RL,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
MRPL37,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TTC4,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
PARS2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TTC22,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
DHCR24,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TMEM61,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
BSND,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
PCSK9,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
USP24,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
PRKAA2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
C8A,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
C8B,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
DAB1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
OMA1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
MYSM1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
HOOK1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CYP2J2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
C1orf87,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
NFIA,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TM2D1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
KANK4,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
DOCK7,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
ALG6,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
ITGB3BP,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
EFCAB7,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
PGM1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
ROR1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
UBE2U,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
CACHD1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
RAVER2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
JAK1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
DNAJC6,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
SGIP1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
TCTEX1D1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
INSL5,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
SLC35D1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
C1orf141,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
IL23R,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
IL12RB2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
GADD45A,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
GNG12,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
DIRAS3,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
RPE65,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
LRRC7,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
LRRC40,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
NEGR1,2,2,3,2,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,1
LRRIQ3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
LHX8,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
MSH4,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ST6GALNAC3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ST6GALNAC5,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
PIGK,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ZZZ3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
NEXN,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
FUBP1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DNAJB4,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GIPC2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
MGC27382,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
IFI44,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
TTLL7,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SAMD13,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
UOX,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
RPF1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GNG5,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CTBS,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
LPAR3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
MCOLN2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
MCOLN3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SYDE2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
BCL10,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
COL24A1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CLCA2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CLCA1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CLCA3P,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SH3GLB1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
LMO4,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
PKN2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GTF2B,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GBP1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GBP2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GBP7,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GBP4,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GBP6,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
LRRC8C,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ZNF326,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
BARHL2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
HFM1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
TGFBR3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
EPHX4,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
BTBD8,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
C1orf146,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GLMN,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
EVI5,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
RPL5,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CCDC18,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
BCAR3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DNTTIP2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GCLM,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ABCA4,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ARHGAP29,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
F3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CNN3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ALG14,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
PTBP2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DPYD,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
MIR137,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
PALMD,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
FRRS1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SLC35A3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SASS6,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DBT,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CDC14A,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
GPR88,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
S1PR1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
OLFM3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
RNPC3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
VAV3,2,2,3,2,2,2,1,2,3,3,2,3,2,2,3,2,2,4,2,1
SLC25A24,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
FAM102B,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
PRPF38B,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
FNDC7,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
STXBP3,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
AKNAD1,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
GPSM2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
TAF13,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
TMEM167B,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
SCARNA2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
C1orf194,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
CELSR2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
MYBPHL,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
SORT1,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
PSMA5,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
SYPL2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
ATXN7L2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
AMIGO1,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
GPR61,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
GNAI3,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
GNAT2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,3,2,2,4,2,1
AHCYL1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ALX3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SLC6A17,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SLC16A4,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
PROK1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CYMP,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
KCNA2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DRAM2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DENND2D,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
OVGP1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
WDR77,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
C1orf162,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
ADORA3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DDX20,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CTTNBP2NL,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
WNT2B,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
CAPZA1,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
PPM1J,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
LRIG2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
PHTF1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
RSBN1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
PTPN22,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
BCL2L15,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DCLRE1B,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
OLFML3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SYT6,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
DENND2C,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
AMPD1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SYCP1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
TSHB,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
TSPAN2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
NGF,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
VANGL1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
CASQ2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,4,2,1
SLC22A15,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
CD2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
PTGFRN,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
CD101,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
TTF2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
VTCN1,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
MAN1A2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
WDR3,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
SPAG17,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
TBX15,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,1
HSD3B1,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,5,2,1
ZNF697,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,7,2,1
PHGDH,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,7,2,1
NBPF7,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,7,2,1
NOTCH2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,7,2,1
SEC22B,2,2,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,7,2,1
CD160,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
RNF115,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
POLR3C,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
NUDT17,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
PIAS3,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
ANKRD35,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
ITGA10,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
RBM8A,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
GNRHR2,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
LIX1L,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
ANKRD34A,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
POLR3GL,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
TXNIP,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
PRKAB2,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
CHD1L,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
BCL9,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
ACP6,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
GJA8,2,4,3,2,2,2,3,2,5,3,2,3,2,2,3,2,2,7,2,1
BOLA1,2,4,3,2,2,2,3,2,5,3,2,3,2,2,2,2,2,6,2,1
SV2A,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
SF3B4,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
OTUD7B,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
VPS45,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
PLEKHO1,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
C1orf54,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
PRPF3,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
RPRD2,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
TARS2,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
GOLPH3L,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
CTSS,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
CTSK,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
ANXA9,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
C1orf56,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
MLLT11,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
GABPB2,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
SEMA6C,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
TNFAIP8L2,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
VPS72,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
PSMD4,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
ZNF687,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
PI4KB,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
SELENBP1,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
PSMB4,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
CGN,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
SNX27,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
LINGO4,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
RORC,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
THEM5,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
THEM4,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
S100A10,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
S100A11,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
TCHH,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
HRNR,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
CRNN,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
CRCT1,2,4,3,2,2,2,3,2,5,3,2,3,2,2,5,2,2,6,2,1
KPRP,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
LCE6A,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
SMCP,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
IVL,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
SPRR2C,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
LELP1,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
PGLYRP3,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
PGLYRP4,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A9,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A12,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A8,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A7L2,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A6,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A5,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A2,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A16,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
S100A14,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
SNAPIN,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
ILF2,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
NPR1,2,4,4,2,2,2,3,2,5,3,2,4,2,2,5,2,2,6,2,1
