gene_name,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
BDKRB2,6.6027,7.8128,3.4285,18.0718,3.3198,21.0155,4.9372,19.287,2.4805,7.3636,1.8689,1.8192,8.3262,9.6751,0.9391,3.2788,1.2809,1.208,4.0195,72.0558
RFWD3,17.2223,50.465,24.1642,11.6672,12.7196,15.8623,26.5731,24.8272,22.1559,44.1606,34.2243,31.4002,38.8922,19.0793,35.3265,19.1381,2.005,13.9643,16.9331,10.9762
MTNR1A,0.0635,0.1196,0.0,0.0961,0.0326,0.0,0.0,0.1604,0.3874,0.216,0.4726,0.24,0.2964,0.8496,0.3244,0.2721,0.0,0.0,0.0,0.0
KCNG4,0.0,0.0,0.0,0.0095,0.0064,0.0111,0.008,0.0,0.0,0.0,0.0,0.1652,0.0,0.0,0.016,0.0178,0.0,0.0,0.0,0.0065
RHOH,9.5158,5.3176,3.3161,0.5156,2.3646,13.6237,44.1407,9.3582,1.2739,1.0451,0.9087,5.4544,1.166,25.9523,16.4344,3.5733,0.0393,0.2119,2.1216,2.7374
KLHL30,0.3682,0.1631,0.3179,5.5553,3.167,1.1947,0.2089,0.9301,0.2265,2.9468,0.0691,0.7162,0.3538,4.2267,0.0968,0.8349,0.0549,1.3054,3.181,0.6659
COG7,54.2577,32.0131,24.5907,26.3601,22.0637,22.2089,31.5457,20.2605,40.2769,18.9658,29.4543,15.0886,21.1728,14.9954,24.1492,15.874,4.2738,10.1279,28.9441,18.1845
CDC40,18.0113,18.8666,11.1578,12.8048,8.0693,17.735,31.2927,26.534,10.4346,9.867,20.3274,19.742,14.9067,17.558,18.298,16.8223,0.5837,7.5584,17.5729,9.4567
STIP1,77.6405,124.7401,100.3831,118.6633,62.4904,69.3057,87.3874,103.0574,154.7919,187.2263,113.9001,160.3709,204.7265,104.0477,233.4999,132.0092,16.593,148.4934,92.6893,80.3921
SCNN1B,10.2951,9.1731,5.6097,10.1829,2.5759,13.8503,1.587,1.4566,209.1334,2.5975,7.2202,56.0603,4.3973,3.2369,2.747,78.9726,0.2339,1.4776,9.3758,0.3957
RAB31,95.2127,33.5476,48.7032,124.7806,54.7373,54.3476,305.5484,162.9323,37.1687,10.2114,10.9017,63.3756,34.3283,110.1276,64.9256,138.5592,4.6188,19.946,75.1075,51.0455
REEP4,30.7124,82.7032,96.1717,51.4191,35.9797,31.2429,27.1334,25.3428,50.4047,37.4083,21.391,47.9905,45.1601,34.9405,73.364,45.3952,7.8647,42.3748,26.6707,19.2791
TNXB,2.7946,2.0343,1.3996,4.8398,1.2436,6.3867,2.164,37.0027,2.6188,0.105,3.4407,10.4721,2.1695,9.01,1.8133,8.1485,0.0717,0.1341,6.0135,10.9599
LGI3,0.0363,4.4775,0.1254,6.0721,2.8413,24.1171,0.0467,6.2228,0.269,0.0,0.0386,18.2512,0.0847,0.0286,0.0232,4.3034,0.0575,0.0,11.0045,0.0757
BMP1,7.5423,18.1223,42.2796,101.3605,43.8942,18.2115,12.1639,27.3632,14.7588,14.2645,34.2823,11.7544,17.7693,24.6496,11.0853,26.1342,1.2444,8.5487,54.4315,5.2038
GBX2,0.0702,0.5287,3.1221,8.1812,0.1441,0.0,0.1806,0.0,0.0,0.4299,0.0,0.0332,0.4096,0.0553,0.1345,0.0,0.0222,0.0,0.4053,0.0732
SCGB1D1,0.0,0.0,0.0,0.0,0.0927,0.0,0.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEXIM2,6.5485,3.7811,2.3238,4.6199,2.8649,3.7168,3.7453,2.3679,3.5706,1.6124,2.1777,2.6945,2.2185,2.0231,3.3336,2.409,1.0183,0.8834,3.4782,1.2141
SERINC2,214.6037,117.7749,230.2417,212.4239,155.6294,73.1946,148.7876,44.8747,166.0146,135.0739,130.787,48.9565,195.1705,127.9679,20.8621,204.4944,40.114,118.7401,223.6575,48.3723
CHRM1,1.1085,0.0,0.0,0.0572,0.0,0.0672,0.3401,0.8273,0.022,1.0625,20.9391,1.0947,0.1567,1.7642,3.4573,0.2158,0.0559,4.5754,0.0485,0.2494
COL3A1,603.7943,1025.3819,300.693,654.339,263.2249,188.3623,4012.4117,3333.0258,59.6338,295.2274,1252.7979,112.9267,915.1166,1590.2385,664.8956,287.9593,4.4451,430.9134,923.9806,137.7411
ING2,15.9194,19.9579,28.458,31.0982,14.604,14.5131,22.9119,25.6573,10.9328,10.6016,16.3714,15.6985,14.0827,10.255,14.9706,10.67,2.1658,9.9465,12.742,8.1368
CDKN2AIP,34.0146,36.1204,19.2252,40.2671,14.9499,23.1841,42.8467,28.7778,11.1942,26.0648,31.4931,24.4844,33.4496,23.9559,24.7964,24.0482,2.4746,10.6458,23.4092,19.7002
SNRNP48,12.8067,7.7626,10.0513,7.8318,5.2748,8.8471,19.6873,11.8226,8.8122,17.2608,10.63,10.1368,13.997,8.366,7.9865,7.7101,1.0177,8.7165,9.1485,4.5608
TMEM223,13.9894,25.1077,22.0016,18.7882,23.348,18.5868,10.9232,11.2008,34.7413,33.4167,20.7089,23.0838,29.9139,19.1703,12.5058,23.3269,16.2747,33.5615,15.0451,13.3732
SLC20A2,49.7959,97.7141,25.638,123.5881,55.2906,119.3333,69.5129,39.3742,26.2642,12.233,46.3022,15.1944,39.2644,38.84,81.109,37.3023,2.0796,39.8905,109.0848,22.6529
CRYGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLRB2,11.57,2.7093,0.9081,0.9633,0.8804,3.9397,10.4997,0.7924,1.5436,0.0377,2.2947,2.9808,0.2583,0.5227,0.0353,1.5807,0.1579,0.0902,2.3431,0.0577
ZSWIM1,23.5367,22.3188,16.108,16.8896,9.8601,14.1516,22.0524,17.0046,24.0637,35.9832,24.3879,12.9047,34.3349,21.0786,22.4974,24.8645,9.6682,25.4781,14.7149,17.5488
ADAM18,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,13.3851,0.0,0.0
AXIN2,7.7693,3.1843,5.2741,5.8542,2.8528,7.441,6.395,17.5416,6.565,45.6894,15.9496,9.2926,102.4817,3.3401,3.2495,5.2554,0.1439,0.7782,7.9057,0.6611
VWA3B,0.1577,0.0928,0.451,0.0075,0.0303,0.0088,0.019,0.1909,0.3435,0.1408,0.2828,0.81,0.0613,0.1008,0.107,0.1689,0.0,0.0722,0.0063,0.0
KCTD19,0.0666,0.2297,0.0192,0.042,0.0171,0.0395,0.0999,0.6352,0.0677,0.0302,0.7193,0.2934,0.0604,0.1222,0.4178,0.1267,0.0141,0.0361,0.0142,0.0289
SLC16A4,29.9918,1.4613,132.4135,39.488,19.0771,19.2679,8.8012,29.4148,15.8511,1.9539,12.3769,12.5404,4.1259,24.5962,3.6504,5.2092,0.3198,8.2403,25.4072,2.6024
IL7R,6.1611,11.5971,2.4071,4.3834,3.719,38.3054,3.6551,116.3271,3.7567,2.7847,1.5034,47.0876,9.7952,73.5187,52.9644,26.8737,0.1207,0.4209,20.4796,17.8162
LRP1B,0.831,0.1885,0.2464,0.0606,0.0128,5.5312,143.8951,0.4974,0.0131,0.0068,0.0426,0.5675,0.0078,0.1733,0.0767,0.1072,0.0,0.0,1.9744,0.047
WFDC12,0.0,0.3977,0.0,0.0799,0.0542,0.3759,0.0,0.0,0.7364,0.0719,0.2246,4.5908,0.0822,0.0,0.0674,0.0,0.0,31.3188,0.0,0.0
AHCYL1,262.8643,101.3158,125.2976,138.3056,96.4635,130.0196,271.9122,216.8553,101.9744,80.1958,112.5167,98.3128,112.65,125.2496,163.686,132.1456,12.7,61.384,199.2771,97.7299
NPNT,217.4243,8.2972,57.812,593.4656,183.2,268.6977,609.0499,45.5311,14.8146,23.1035,282.8719,84.1791,71.5573,6.7575,3.4636,23.9294,13.1212,7.3545,377.1995,80.0263
FAM178B,1.3441,0.1745,1.6606,0.7539,2.354,0.7628,0.2831,0.1756,0.8077,0.9931,49.805,1.1603,0.1983,0.9117,0.9911,0.397,0.0,0.3209,2.4522,0.0604
SEMA4C,34.5201,30.5575,53.2064,69.637,27.1511,19.488,27.9758,34.3708,46.5243,31.5638,50.5413,39.87,25.2014,27.7169,63.5995,30.4735,1.4702,15.3504,31.6518,18.5865
CXXC4,5.5118,0.2382,1.8573,2.1488,1.2768,7.1548,1.3922,15.7935,6.8486,2.6303,6.6056,6.3491,4.3525,1.9029,0.1167,4.0349,1.3142,2.3246,2.6691,0.5641
TSPAN5,69.9678,5.7596,18.8255,16.8899,3.5022,15.6638,94.827,12.696,10.5106,13.2248,14.1595,8.5046,15.5333,9.6217,6.7336,29.7594,14.4545,0.8996,19.7362,92.071
ABHD15,27.456,33.1447,11.4571,16.3551,13.7969,20.8371,19.6121,41.2019,16.1804,17.9907,11.5383,13.5109,14.078,20.5333,21.5061,17.2058,1.6863,9.9869,13.8034,17.7272
ZBTB5,23.7248,52.2155,13.1877,26.5076,9.7711,20.8568,28.1162,16.816,16.9454,13.609,49.208,19.0805,14.6911,34.8074,44.0487,16.9731,2.6771,14.7154,18.7862,10.652
SNTB2,15.1978,32.8521,6.8073,17.7645,12.8628,22.9387,17.7459,30.6057,14.5066,13.3836,32.1479,12.8059,15.1734,11.3579,16.7077,10.2747,2.6007,4.0515,26.0755,17.3156
IL12A,0.2932,0.7883,1.1209,0.2852,0.1934,0.2235,0.9693,1.3753,0.9488,1.0541,2.5373,7.0025,3.0944,1.3181,12.9383,0.4185,0.0133,1.7395,0.1074,0.4583
STX18,31.7003,13.3688,30.3677,17.718,14.7552,14.5018,31.0785,24.2301,19.4857,29.7996,20.9546,19.7518,29.2861,17.6201,21.8268,16.4336,8.7974,28.1112,16.7956,48.0781
GFM1,43.9486,24.4724,12.7114,12.747,10.8778,15.7855,38.7002,20.8825,8.6476,19.1428,20.691,17.9305,24.0209,14.8146,26.3101,18.1452,2.2092,13.1564,18.1363,31.6757
HTR1E,0.0,0.0,0.0387,0.0,0.023,1.3163,0.0,0.0755,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,1.2652,0.0
DDX19A,3.2032,7.6007,6.765,7.4992,5.1977,5.3743,3.4481,6.6418,12.219,8.4532,7.1087,5.0367,6.411,4.7289,5.5944,6.3012,1.286,9.5089,6.9724,3.1697
ATOH8,0.502,0.3813,3.8628,80.1214,13.795,24.673,0.3851,3.226,39.5384,0.1618,2.4995,15.2176,0.6919,1.1435,1.0232,5.4699,0.3935,0.9971,39.3239,1.3722
ANKRD49,9.8891,18.4201,13.2857,17.7958,14.5047,19.478,14.7746,19.0883,14.4887,19.5484,15.7251,16.1958,15.1618,21.0678,15.9041,12.4228,5.8901,13.0587,16.3102,13.6154
USP39,75.4342,73.5298,68.7727,45.7721,31.2507,41.9732,65.3181,45.8493,42.2668,49.2558,55.4325,67.7376,72.2817,45.1593,82.4042,36.3719,6.6149,89.8589,49.1068,30.2296
C2orf68,29.0009,28.2622,25.0982,24.1146,16.9664,19.4463,37.255,27.194,29.5771,18.8555,34.2674,26.7972,17.6041,26.6312,19.1675,22.3007,4.1279,42.1677,20.1159,13.1151
RNF181,179.255,149.3111,157.767,241.038,199.3199,143.6223,166.2484,98.5601,166.7698,82.5042,90.266,177.1572,121.8868,109.9836,214.6484,157.7829,33.319,353.9949,153.1693,85.7469
VAMP5,56.173,50.7218,55.7436,325.1642,209.4888,61.68,44.578,119.03,38.47,26.3668,27.3187,230.4671,45.6235,122.4843,307.7456,56.3748,17.4692,48.6184,65.5343,54.5973
LRRC28,2.9913,4.1523,4.0222,4.7464,3.1778,5.1807,4.1981,6.9096,3.6136,4.2376,7.1277,5.6848,5.1059,5.8389,3.7285,5.0138,0.7045,4.6711,4.9797,4.6437
MAT2A,178.2098,101.6446,122.7747,139.9771,68.6395,133.7841,214.3419,192.2318,260.5816,104.4103,176.5302,130.8907,147.265,78.6285,147.4966,150.2794,4.5231,46.5953,154.0914,115.9832
ZNF608,3.3119,4.0299,1.7258,15.3024,15.0613,12.1533,31.1798,23.6737,16.8613,11.3047,10.133,10.8162,13.0818,6.3566,7.165,10.0816,0.1724,4.412,22.9994,2.0524
LETM1,50.3921,26.908,45.8372,19.3569,12.9858,19.3317,36.5291,19.7628,20.363,29.5161,34.3125,13.9436,46.9196,14.8937,43.2464,39.0413,12.1259,34.6714,19.6196,23.8801
CTRB1,0.0,0.0,0.0966,0.3103,0.0191,0.0995,0.0719,2.1347,0.0325,0.0507,0.0396,0.0352,12.2951,0.0587,1.1661,0.0,0.0,0.0,0.0,0.0194
CTRB2,0.0,0.0666,0.0,0.1873,0.0,0.0,0.0,7.3555,0.2774,0.0,0.0,0.0,20.8506,0.0278,0.903,0.0505,0.0,0.0288,0.0227,0.0
PPIC,44.6738,70.8402,66.3064,91.2491,48.7425,57.3731,94.6874,44.0062,98.7193,50.5317,68.883,25.8187,39.8226,56.0061,44.7057,58.0533,16.3845,187.6817,95.9101,40.7979
STXBP6,0.4364,1.0125,0.1402,15.7719,8.6018,31.3573,1.0702,7.2042,0.566,13.0071,6.246,7.2292,3.3233,0.7028,2.8958,1.0868,16.5448,0.3885,33.5533,32.5667
MFF,38.435,31.4247,195.4614,29.33,22.0948,25.9485,50.2526,37.4404,27.2952,42.9165,37.2148,24.9515,37.7003,23.9777,29.5722,24.3289,4.8339,42.481,29.6943,20.7416
NTSR2,0.0,0.3853,0.0,0.0,0.0,0.0,0.0329,0.2154,0.0,0.0,0.2176,0.0967,0.0,0.0,0.0,0.0,0.0,0.0834,0.0328,0.0267
FEM1B,60.7195,44.6743,25.5245,37.2522,17.3383,36.3606,99.9855,64.5089,20.8016,21.7402,73.189,30.6477,16.5379,34.6786,36.1523,31.017,6.4206,20.2213,35.3928,39.4338
COMMD8,15.6952,26.3874,22.7177,15.1511,16.1518,38.2409,31.1412,34.3522,12.6206,32.6627,15.5929,25.4295,32.0933,21.3276,31.3627,28.791,9.3258,37.551,23.8045,58.8005
UQCRFS1,75.6144,75.8596,91.0948,48.5151,38.4244,61.8609,68.5898,47.6725,37.5893,115.3416,71.6264,57.8455,86.8731,50.3731,58.4255,68.7871,17.8713,72.7532,48.0153,168.3
MAP2K1,41.7233,56.2309,49.8681,58.1698,30.3261,37.0676,37.2613,79.2423,45.1915,63.7366,37.4338,59.3816,39.7809,48.5066,61.3554,91.2007,4.9333,35.529,42.5748,75.2159
HNRNPH1,95.8672,127.3248,92.5779,171.1941,74.6282,102.4927,182.3376,137.3267,195.4353,89.3111,211.7475,170.0437,90.6089,101.9343,113.431,109.0752,12.322,87.1923,99.952,66.8785
ZBBX,0.1255,0.0338,0.0465,0.0407,0.0184,0.0,0.0461,0.2718,0.7033,0.0,0.0381,1.0674,0.0139,0.0282,0.1145,0.1024,0.0,0.0438,0.046,0.0
ROR2,12.6573,16.8794,0.8655,8.6594,4.7076,14.4309,21.6561,16.2618,0.6188,0.7672,10.0639,2.4992,8.5772,15.4921,11.1011,1.8091,0.0882,1.5877,7.2421,1.2189
HSPBAP1,4.2404,11.8311,3.8945,8.5208,6.0094,7.7585,5.9166,7.9765,3.3934,6.5565,6.8564,10.0143,5.6955,9.5953,7.6208,6.3974,1.7342,5.6333,8.4571,4.7873
PARM1,25.4703,38.0545,21.1468,152.287,114.898,262.1454,15.8947,176.6493,63.1355,95.4021,4.4255,49.9958,159.7173,30.3428,67.3872,121.8619,0.9482,6.2787,230.6708,48.1712
CSNK1G1,19.324,18.0588,8.3415,8.1793,4.5856,9.5873,30.7864,12.3142,7.9663,7.0241,16.983,9.8751,4.7141,8.2789,15.5892,11.5094,0.8874,5.4979,8.1998,4.2671
FAM110B,14.3278,3.6167,0.7007,11.8799,9.6364,12.5691,36.6237,9.4002,1.1835,0.2479,12.2005,3.6615,1.0177,4.1445,1.1524,2.5776,7.4312,12.7751,21.4894,44.1902
ARMC4,0.3752,0.7792,0.0,1.9966,0.3119,0.7365,0.0998,0.4248,0.5298,0.0264,0.0962,0.5499,0.1107,0.4072,0.0165,0.9604,0.2131,0.6322,0.672,0.8493
UBE2V2,33.9876,36.8747,40.2925,20.9486,17.1177,24.8201,46.6985,32.6342,21.1176,31.5189,27.6214,21.9207,25.4486,18.1607,50.1679,28.9261,2.3339,52.7098,24.6324,27.2636
PCSK9,0.172,6.3147,78.1867,0.5532,0.0515,0.0383,1.0139,2.0159,3.9349,37.5556,0.0914,13.2451,5.6978,1.1055,0.6772,2.9065,0.3906,0.2685,0.046,0.0896
XPO6,101.0872,82.8974,34.6524,34.4856,27.9083,47.4001,56.5556,57.8132,40.9812,69.7572,72.55,42.5922,90.3133,54.0794,82.7303,51.3552,8.9825,33.861,52.5958,22.8577
GSG1L,0.0151,0.1136,0.0,0.5367,0.0697,0.0671,0.1067,0.0762,0.0,0.0103,0.6416,0.057,0.0352,0.0119,0.183,0.0,0.0143,0.3687,0.1645,0.0079
MN1,2.8318,34.5991,2.5248,2.5475,2.9267,1.5665,9.7985,17.2544,0.7896,3.9997,1.6527,2.5876,4.6772,4.3105,4.0423,1.9406,0.0685,1.6018,3.8434,2.495
NSMCE1,117.7524,50.2473,25.5565,50.5307,45.4138,50.4697,50.223,35.7124,56.9585,60.8402,40.851,32.6933,53.069,31.3425,27.6866,46.3513,13.923,63.3696,53.8111,22.966
IL13,0.0,0.0534,0.0245,0.0215,0.0291,0.0,0.0365,0.0478,0.0494,0.0,0.2411,0.0,0.0221,0.1116,0.3982,0.0,0.0,0.0,0.0,0.3103
RAB3B,0.6086,16.3281,2.1294,0.538,0.1117,0.0798,2.6403,26.6049,0.0279,0.17,0.3405,8.3336,0.6278,0.4184,0.3108,0.0915,0.0751,0.1617,0.2999,0.4306
RSPO1,1.419,0.4536,0.0,0.3444,0.0687,0.5955,2.7198,3.8099,0.3733,0.0,31.3887,2.9845,0.2707,11.966,0.5127,2.0259,0.0,0.0,0.0343,1.0882
RGS14,24.4412,13.8517,15.5109,19.6949,10.8156,29.8027,7.5302,17.7141,48.6005,14.6565,7.3987,16.3039,23.2546,31.5766,22.1176,17.0054,8.479,15.244,15.7734,17.3644
TBC1D10B,54.1309,47.3759,26.3504,32.1026,24.8121,26.9101,28.6109,27.4605,46.3938,46.4992,43.1663,28.1963,46.172,26.3492,39.7031,27.6163,8.8879,19.4684,26.6211,16.2732
LMAN2,489.1397,243.117,253.8895,404.9757,281.1059,343.9546,262.0863,153.7151,442.4262,318.2144,260.0262,208.2737,361.1929,185.2444,217.53,369.7108,61.9092,401.1038,295.1592,176.2191
THBS3,9.971,14.4682,13.5929,15.3552,8.6589,8.6496,13.9828,22.2044,25.9562,6.4694,15.2474,10.7242,5.2343,13.2106,15.8151,5.3857,2.2052,25.7898,11.2215,2.9438
SH3TC2,0.2256,0.0404,0.0705,0.0601,0.0716,0.0631,0.1602,0.2731,0.0112,1.0025,1.2673,0.069,1.7193,1.0869,0.1646,0.0337,0.0293,0.7716,0.1364,0.0716
NMD3,46.9831,55.8351,31.9532,55.1881,23.2062,32.3565,62.3817,59.0426,18.403,36.4548,56.6929,31.1348,34.5535,42.0618,63.864,66.2848,5.2532,38.4559,34.1097,58.8549
GPRIN1,1.2376,12.8855,4.7914,2.8529,4.9603,1.3418,4.7991,16.315,8.172,4.183,0.9044,3.4891,5.4445,5.2494,9.5413,4.4173,0.0368,2.0001,2.0834,1.0782
MRPL1,32.5391,19.6905,49.4976,27.0527,28.8198,34.002,49.3749,41.7957,38.738,57.2683,43.084,27.6977,58.2033,31.1428,37.7192,59.667,11.9826,83.0242,34.3167,45.7548
SHE,4.1219,2.9801,0.6955,39.4837,22.7899,14.7672,4.9027,12.9991,27.2549,0.2039,4.7793,8.1858,1.6102,4.9975,1.2497,23.0308,1.1041,0.061,34.8025,9.4111
PGM2,41.6393,48.5779,42.5424,39.4033,16.0043,31.4559,57.0214,39.2789,17.0155,27.0066,39.2161,16.3229,50.2578,36.0219,45.6948,31.1226,1.2487,21.5803,28.3599,21.3835
C22orf15,0.0773,0.1455,0.467,0.1462,0.0595,0.1375,0.0248,0.3253,0.202,0.0263,0.2464,1.314,0.2404,0.3344,0.222,0.0552,0.3917,0.1259,0.1735,0.4832
PDILT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.028,0.0,0.0,0.0,0.0,0.0294,0.0,0.0
SLC33A1,8.734,11.2057,14.0879,6.9656,7.4344,13.4137,10.3132,9.8054,6.9849,6.4681,11.3373,7.4417,6.2665,7.4176,15.3764,20.2234,1.1136,10.7527,8.8227,5.7662
CRADD,9.5739,13.8041,7.5877,7.9675,5.3537,5.8425,5.5644,9.3349,9.61,6.0436,7.1027,8.4833,4.5719,5.1677,3.6421,5.3854,1.3711,3.0877,6.7783,8.0416
RNASE3,0.0,0.2141,0.0982,0.0,0.175,0.4046,0.2193,0.5745,0.0,0.0,0.1209,0.0,0.0,0.3579,0.5807,1.2988,0.0,0.0,0.0729,0.0593
PTPN9,32.1621,21.6453,11.4381,31.4797,18.8723,27.324,28.7888,32.6623,12.3186,18.4812,32.5458,20.3858,14.1804,18.9815,21.9837,22.1688,3.4486,9.5347,28.922,18.8281
RNASE6,49.4747,24.6513,8.0401,9.7612,29.811,53.9365,62.9941,182.0693,15.7221,19.4667,29.0765,66.8059,24.7475,114.5713,214.0603,62.6013,1.0143,6.0835,39.6292,45.9482
NPR1,4.7948,2.9877,6.3092,6.4921,5.013,8.928,3.5398,26.8269,3.8465,0.821,2.9699,27.5829,4.1407,13.829,3.5143,9.8197,3.9655,0.4982,8.578,18.1781
KCNK9,0.1328,0.0454,0.0521,0.0091,0.0186,0.0429,0.0078,0.6605,0.0526,1.9703,0.0641,0.057,0.0469,0.1614,0.0924,0.0345,0.0076,1.4154,0.0155,0.0126
SCN9A,0.1292,12.7859,4.9013,0.3509,0.3976,0.5641,0.2642,8.5174,4.7267,0.0399,0.0187,1.3477,0.3379,0.2864,0.0899,1.5255,0.3534,0.6981,0.2372,4.5948
COL22A1,0.9786,0.7054,1.0425,2.158,0.4112,0.4353,0.6693,5.6537,0.2358,0.2266,0.0221,0.1377,1.093,1.0812,0.2591,0.862,0.0363,0.2289,2.617,0.0163
SDC2,26.784,89.0961,6.8367,476.6495,196.1357,585.255,75.339,134.25,62.5893,12.7918,206.35,62.0991,35.5819,29.4034,26.9624,60.135,16.8642,59.7096,315.236,186.1002
HTRA4,0.4835,1.7444,0.6609,0.5487,1.385,1.0753,0.4663,4.1391,0.1053,0.1645,0.0428,12.3325,0.8148,0.5707,8.7702,3.0489,0.217,5.8412,1.5246,1.6586
PLEKHA2,12.7575,22.5037,10.2879,20.576,10.7134,40.5731,19.3742,54.3303,8.523,9.1621,20.4494,29.4809,29.8774,35.8355,63.6087,16.9576,2.0374,209.2015,24.0298,16.5648
CLIC4,187.5243,144.3525,46.4278,99.6476,47.7589,73.4881,249.9694,314.4803,37.3714,14.6873,201.5543,145.6508,113.5168,368.1759,181.6565,148.8962,3.4786,97.0292,93.6361,119.3634
SLC38A11,1.0618,0.3609,0.0255,0.7921,0.87,0.4329,2.1807,4.3211,0.0257,0.3009,0.1881,0.1254,1.7319,0.3249,0.0094,0.2105,2.6633,0.0,0.8133,25.9802
CRCT1,0.0,4.9369,0.1969,0.1725,0.0,0.0,0.0,0.6721,0.0994,0.0,0.0,0.1077,0.0,0.0,0.0,0.6512,0.0,0.3715,0.0731,0.4753
ZNF280A,0.0381,0.0,0.0,0.0,0.0196,0.0339,0.0245,0.1605,0.0664,0.2593,0.2431,0.108,0.4743,0.06,0.0243,0.0,0.0,0.0621,0.1467,0.0
DTWD2,13.118,4.3343,2.9397,3.9803,4.897,12.6752,22.4936,7.72,6.2987,5.7622,11.0503,3.4408,6.0347,5.5012,5.4515,12.8508,1.3707,2.8414,10.7216,11.6055
VPREB1,0.0,0.0,0.0,0.0,0.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964,0.0,0.0,0.0,0.0,0.0,0.0656
CLIC3,6.8441,6.0438,7.0759,304.5396,476.22,332.7599,2.9879,7.7548,46.3091,10.2883,13.8303,125.7148,7.426,20.5434,151.9835,37.9992,0.9102,97.3728,294.0186,1.1447
INO80E,36.7029,24.7186,14.9247,23.8792,19.2157,17.2591,15.5641,17.8963,63.1788,26.0302,18.8512,24.7694,27.1271,18.273,19.7308,16.4539,10.6838,21.3074,17.4838,9.121
BNC1,0.3244,19.0275,5.4839,5.9941,0.0175,0.3797,0.1647,0.4888,0.0744,0.0116,0.3448,0.242,0.0531,1.4376,0.109,1.2433,0.0054,0.0,2.9676,1.9396
DFFB,8.3357,6.9293,8.1645,7.4108,5.3943,4.9686,5.9714,8.1053,5.9727,12.1895,4.3849,5.2562,16.8002,8.573,13.5042,7.2794,0.791,5.9789,6.8381,1.0473
ANTXR1,53.0332,63.2736,14.5794,43.9221,14.0116,54.0395,232.6698,176.2578,9.6935,16.5709,97.1781,29.1365,60.1002,95.4923,26.4371,37.8644,0.6593,20.9724,73.0571,23.2601
GKN1,0.1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551,0.1673,0.0,0.0,0.0,0.0577,0.0455,0.0
CKAP2L,3.2666,17.5158,8.4865,0.4535,0.7995,1.1731,8.1119,3.8861,0.7703,17.6441,3.1057,16.8165,12.1205,3.5725,10.6837,1.5831,0.0617,3.6489,0.4805,0.4997
PROKR1,0.0573,0.1797,0.033,0.0,0.0098,0.0,0.0123,0.1608,0.1498,0.0,0.1421,0.0722,0.0149,0.1352,0.0853,0.0545,0.0,0.0,0.0122,0.0299
APLF,1.8159,2.2931,0.764,1.3477,1.2382,1.554,3.5911,2.6806,0.7811,1.6808,3.1272,1.6394,3.4325,2.4868,2.5602,1.0009,0.1238,3.2292,1.7468,1.4373
HIC2,2.2241,5.6317,3.236,7.8839,2.7339,6.1768,2.1123,4.8482,2.6758,11.7656,8.3759,4.1701,6.7877,4.7793,2.4214,3.0625,1.6705,3.8159,2.8527,2.8002
BUB1,7.1693,25.572,25.0384,2.5351,3.2782,4.7024,14.9054,7.3817,1.7088,30.4889,7.344,33.2248,26.1526,7.5623,29.4632,4.0794,0.0905,18.7647,1.8657,1.2588
LRRC45,30.9505,31.6959,45.3388,8.0631,9.7695,15.0806,7.6704,6.4864,34.4726,31.3639,18.1148,20.5866,38.2289,10.7818,26.2249,15.5403,2.7719,31.2402,6.7182,6.4888
CHRNA5,0.113,1.2336,0.7609,0.1539,0.1391,0.201,0.2325,2.6259,0.768,1.9984,0.7686,4.0562,1.16,0.4268,0.3173,0.1936,0.0215,2.3927,0.1304,0.0353
MT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.1336,0.0
ASPSCR1,8.5213,15.5811,18.0207,13.4415,8.4411,9.5914,6.3968,3.955,11.6533,13.2227,8.1218,9.0215,12.8338,6.2841,7.4221,6.8414,2.9507,19.0668,7.7608,4.8245
GP9,0.0934,0.0,0.0806,0.0706,0.0,0.1661,0.0,0.0,0.1627,0.1905,0.0,0.1764,0.0,0.0,0.0596,0.0,0.0296,0.0,0.1197,0.0
FASN,370.694,89.401,112.7671,32.1513,13.0685,20.9498,111.7985,60.8778,99.6907,142.6871,107.5444,154.4982,163.1714,35.8571,123.8154,177.2891,1.4639,90.6399,29.5856,21.091
MT1E,53.624,20.3633,15.5214,153.9167,221.7194,696.5102,16.863,88.4027,396.8514,9.953,220.3707,165.4232,36.9244,130.4372,19.4241,190.1172,4.34,397.2998,383.4223,27.2116
